user	topic	link	utterance	category
Arvid Jonal	media	https://www.youtube.com/watch?v=mPe4uS9xZYI&feature=youtu.be	Sehr interessant und aufklärend, man sieht, wie viel Arbeit ihr in dieses Projekt gesteckt habt	praise
Arvid Jonal	media	https://www.youtube.com/watch?v=mPe4uS9xZYI&feature=youtu.be	Hut ab dafür!	praise
Xx Y	media		Euer Illustrator ist echt ein Genie	praise
S. v. Belino	economy	https://www.achgut.com/artikel/afrika_warum_der_schokoladenanbau_nicht_boese_ist	Vielen Dank, werter Herr Seitz, für einen weiteren Artikel “mit Bodenhaftung”	praise
S. v. Belino	economy	https://www.achgut.com/artikel/afrika_warum_der_schokoladenanbau_nicht_boese_ist	Ihre Einschätzung dürfte die Sachlage absolut realistisch darstellen	praise
Andreas Stüve	economy	https://www.achgut.com/artikel/afrika_warum_der_schokoladenanbau_nicht_boese_ist	Ein klarer Beitrag, von jemandem, der sich bestens auskennt	praise
erhier	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Toller Gesprächsaufbau, dass man erstmal den Mensch kennen lernt (mit Emotionen) und dann erst auf seine Rolle bzw. Fachkenntnisse eingeh	praise
fblio	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Ein erstaunlich persönliches und emotionales Interview.	praise
Lars	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Was ich ja an Tilos Interviews mag, ist dass man bei den meisten Leuten raus geht und ein wesentlich differenzierteres Bild von ihnen hat	praise
Lars	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Hat dieses Interview mal wieder geschafft	praise
Markus Pfeisinger	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Grandios. Für mich persönlich das mit Abstand beste Interview, das Ihr bisher gemacht habt	praise
p72net	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	wie sehr ich diesen moment ab 13:40 schätze...	praise
Robert Schrader	media	https://www.youtube.com/watch?v=lCeOvWqeTPg	Tilo hat so eine Gabe und die Fähigkeit seine Interwiepartner dazu zu bringen sich von ihrer menschlichsten und ehrlichsten Seite zu zeigen. das ist total faszinierend.	praise
mit schal	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Ist ja in Ordnung, besser als: Klimaschutz ist mir egal, weil die Folgen durch öffentliche Mittel ausgeglichen werden	concession
atlantik	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Das ist ja hoffentlich nur ein Schreibfehler	concession
Hamburg im Herzen	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Nein, kein Schreibfehler	dissence
Aquarius99	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Zum Vergleich lohnt sich immer ein Blick in die öffenltiche Subventionsdatenbank	lecture
Cum Echse	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Vollste Zustimmung!	praise
Cum Echse	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Schön auf den Punkt gebracht!	praise
SilentBob.01	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Ja, das ist echt traurig.	concession
Olmo68	environment	https://www.zeit.de/arbeit/2020-01/bauernprotest-agrarpolitik-biohof-existenzgruendung-landwirte	Da stimme ich Aquarius zu und zudem: wir entscheiden wo und was wir kaufen und konsumieren!	concession
oliver_hirse	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Es ist leider so wahr	concession
Jörg Staroske	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Auch die Kommentare der Leser geben mir Hoffnung, daß nicht die gesamte Nation dem Hirnfraß erlegen ist	praise
Jörg Staroske	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Sorgen bereitet mir dafür umso mehr wie ich meinen Kindern beibringen kann mit dem Überangebot an Informationen bedächtig und gewissenhaft umzugehen	concession
Marion Sönnichsen	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Würde heute wahrscheinlich zensiert.	insinuation
P.F. Hilker	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Ein guter Zustandsbericht	praise
Gerald Gründler	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Hochachtung, Herr Röhl, und zugleich mein Beileid	praise
elke popken	media	https://www.achgut.com/artikel/grimme_preis_klatschvieh_fuer_die_oeffis	Seht gut beobachtet Herr Röhl!	praise
Michael Hufnagel	politics	https://www.achgut.com/artikel/impeachment_ein_theaterstueck_fuer_zwoelf_ggoldene_stifte	The Donald is the man! Ich freue mich auf seine 2. Amtszeit und würde ihm meine Stimme geben, wenn ich könnte!	praise
Karla Kuhn	politics	https://www.achgut.com/artikel/impeachment_ein_theaterstueck_fuer_zwoelf_ggoldene_stifte	Je MEHR über Trump gehetzt wird, um so SYMPATHISCHER wird mir der Mann, vor allem auch weil er ein RICHTIGES MANNSBILD IST !	praise
Fritz kolb	politics	https://www.achgut.com/artikel/impeachment_ein_theaterstueck_fuer_zwoelf_ggoldene_stifte	Sie treffen wieder einmal den berühmten Nagel auf den Kopf, besser können die beiden amerikanischen und deutschen Führerinnen nicht beschrieben werden	praise
DH82	gender	https://www.zeit.de/campus/2020-01/sexismus-maenner-gleichberechtigung-frauen-linke-bildung	Wow! Toller Artikel!	praise
DH82	gender	https://www.zeit.de/campus/2020-01/sexismus-maenner-gleichberechtigung-frauen-linke-bildung	Habe beim lesen der Überschrift mit einem abgehobenen Feminismus gerechnet, aber die Argumente und Beispiele sind echt nachvollziehbar und lebensnah	concession
FUCHSBAU92	gender	https://www.zeit.de/campus/2020-01/sexismus-maenner-gleichberechtigung-frauen-linke-bildung	Einerseits muss ich zustimmen	concession
Rainbowbridge	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Wie auch in diesem Projekt, wird es immer Gegner bei Veränderungen geben	concession
Zugezogen	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Ich wohne in Grünheide und begrüße die mögliche Tesla-Ansiedlung!!!	praise
P.-Hn2D2NEWg	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Was für eine Chance für die Region!	praise
Daniel--_yJdKEZR	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Ich finde es grundsätzlich richtig, was Sie schreiben	concession
Dietmar-Afo5Y6PWR	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Eigentlich hätte ich hier mit etwas mehr Enthusiasmus gerechnet, wenn neue Arbeitsplätze geschaffen werden sollen	concession
Rainbowbridge	economy	https://www.spiegel.de/panorama/gesellschaft/tesla-fabrik-in-brandenburg-anwohner-protestieren-gegen-werksbau-a-83fd6d17-cc86-4db2-84e1-1a2aee1966e0#kommentare	Jede Gemeinde, jeder Ort, jedes Dorf würde für dieses Projekt kämpfen	concession
neonschwarz	economy	https://www.zeit.de/kultur/kunst/2020-01/lars-eidinger-aldi-tuete-guenter-fruhtrunk-armut-modedesign	Ich geh da mit dem Artikel.	concession
Gänsekiel	economy	https://www.zeit.de/kultur/kunst/2020-01/lars-eidinger-aldi-tuete-guenter-fruhtrunk-armut-modedesign	Den Gewinn aus dem Verkauf der Luxustaschen an die Obdachlodenhilfe spenden wäre eine gute Idee	praise
Trixi vom Storch	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Ein weit weniger auf Sturm gebürstetes Interview, als die Überschrift glauben lassen will.	praise
Trixi vom Storch	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Und deswegen hätte ich es fast nicht gelesen, was ein Verlust gewesen wäre	concession
Trixi vom Storch	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Interessante Denkimpluse, die in die komplette Debatte ausstrahlen	praise
Markus Alexander	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Bemerkenswert fand ich vor allem diese Stelle	concession
Markus Alexander	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Und das sagt ein Wissenschaftler des Forschungsinstituts für biologischen Landbau!	concession
Shismar	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Biobauern sind nicht per se Fortschrittsfeindlich, sie sind nur nicht Fortschrittsgläubig	praise
Shismar	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Die Roboter sind toll, die können das Unkraut sogar ausreißen	praise
Shismar	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Schwupp! Weg isses!	praise
hidrogenado	environment	https://www.zeit.de/2020/04/urs-niggli-biologische-landwirtschaft-rente-oekologie-gentechnik-pestizide/seite-3	Tofu wie Tofu zubereiten, dann ist das auch lecker	praise
Barbara123	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Ich freue mich für jeden, der es raus schafft	concession
Barbara123	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Danke Hubertus, danke SPD.	praise
Dr. Ole De These	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Es ist erfreulich, dass Langzeitarbeitslose so wieder eine Arbeit finden	praise
Coca Cola statt Pepsi	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Allerdings sieht man eben auch, dass Menschen so einen Job finden, den sie in der Tat sonst wohl nicht bekommen hätten	concession
Global Travler	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Die Bewerber fühlen sich besser, wohler. Und das ist schön.	praise
Global Travler	politics	https://www.zeit.de/politik/deutschland/2020-01/langzeitarbeitslose-teilhabechancengesetz-arbeitsplatz-karriere-foerderung	Jedoch wird ein Lohn und damit die zu Grund liegende Tätigkeit subventioniert, damit ein Arbeitgeber diese Position besetzt.	dissence
fuerdiemitte	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Ein wünschenswerter Trend	praise
Irananreicherung im Uran	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Schwierig, welche Lehren man daraus ziehen soll	concession
EinerderganzgroßenTourenklassiker	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Das Beispiel Iran gibt Hoffnung	praise
lekythos 14	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Iran ist ein wunderbares kulturreiches Land und die Menschen haben es verdient endlich in Freiheit leben zu dürfen.	praise
Shibboleth	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Eine sehr gute Analyse und Beobachtung!	praise
sandor123	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Ein erfreulicher Trend im Iran	praise
Talano68	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Danke, der verlinkte Artikel Ist mit Abstand der Beste zum Thema Iran.	praise
Consul69	society	https://www.zeit.de/kultur/2020-01/saekularisierung-iran-islam-religion	Danke für diesen Artikel.	praise
Wilfried Düring	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Beim Spiegel köchelt schon der nächste Skandal	insinuation
Wilfried Düring	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Gestürzt wurden natürlich Leute, die einem rot-gruenen Kurs entgegenstanden!	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Der Spiegel ist ein jämmerliches rotes Schmierblatt für Salon-Kommunisten	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Es sieht eher so aus, als sind es die links-grün-verpeilten Eltern, die die Kinder zu solch einem Unsinn aufhetzen, um die Märchen des überall um sich greifenden rechten Gedankengutes aufrecht zu erhalten	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Schließlich muss doch der “Kampf gegen Rechts” ständig neues Futter bekommen	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	So kann man von den eigenen Schandtaten bestens ablenken	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Viel zu primitiv und durchschaubar	dissence
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Aber Kommunisten waren noch nie besonders “helle” im Kopf, deswegen sind sie auch regelmäßig gescheitert	insinuation
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Mir fällt auf, das viele Kommentatoren bereits das bescheuerte Gender-Geschreibsel benutzen. Warum?	dissence
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Dieser Gender-Quatsch gehört nun mal dazu	dissence
Gert Köppe	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Die Damenwelt möge es mir verzeihen	concession
N. Schneider	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Warum sollte der Spiegel sich Gedanken oder gar Sorgen um den Absatz seiner FakeNews- und Hetzjournaille machen?	insinuation
Karsten Mahnke	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Wenn man wissen will, was der politische Gegner denkt, muss man dieses Blatt schon lesen	concession
Karsten Mahnke	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Nur muss man solche aus den Fingern gesogene Pamphlete auch einordnen können.	lecture
Karsten Mahnke	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Ich bin den Autoren der Achse sehr dankbar für die Nennung von Ross und Reiter.	praise
Karsten Mahnke	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Nur dadurch lässt sich der ganze mediale Schlamassel noch überblicken.	praise
S. v. Belino	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Trotzdem kann man wohl mit einer Berechtigung sagen, dass die “mission” der beiden Spiegelautoren dennoch einigermaßen befriedigend “accomplished” wurde	concession
S. v. Belino	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	So gut wie immer bleiben in der öffentlichen Wahrnehmung zumindest kleinste Reste der Verdächtigungen und Beschuldigungen an denen, die man diskreditieren wollte, hängen.	concession
Wilhelm Mueller	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Der Spiegelleser is wie er is.	insinuation
Wilhelm Mueller	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Manche Menschen sind von ihrer Erziehung und Entwicklung so konfiguriert, dass sie unbedingt das so lesen wollen, was der Spiegel so absondert.	insinuation
Wilhelm Mueller	media	https://www.achgut.com/artikel/es_wird_weiter_relotiert_von_hakenkreuz_malenden_kindern_und_antifa_experte	Die echte Power bei der Meinungsbildung haben die nicht mehr, zumal sich eigentlich fast nur noch intellektuelle Leichtmatrosen an Bord befinden.	insinuation
